clean_comp_id,comp_id,source_system,source_file,source_record_id,transaction_quarter,execution_date,commencement_date,expiration_date,lease_term_months,lease_term_text,tenant,property_name,address,city,state,market,submarket,building_id,match_status,matched_property_name,building_size_sf,transaction_sf,transaction_type,starting_rent_psf,current_rent_psf,est_starting_rent_today_psf,net_effective_rent_psf,rent_type,rent_escalation,free_rent_months,ti_value_psf,work_type,sublease,building_class,clear_height,ground_level_doors,loading_docks,year_built,year_renovated,lot_size_acres,landlord,landlord_brokerage,landlord_brokers,tenant_brokerage,tenant_brokers,industry,comments,concessions_notes,data_quality_score,duplicate_group_size,merged_sources,dashboard_include,building_profile_enrichment
COMP-01137,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-136,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-136,2024 - Q1,2024-03-01,2024-07-01,2026-06-30,24.0,,Union Beer Distributors,46 Meadowlands Pky - 46 Meadowlands Parkway,46 Meadowlands Pky,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,52000,Renewal,16.0,,,,NNN,3.50%,0.0,,,False,A,,,,,,,"Hartz Mountain Industries, Inc.","Hartz Mountain Industries, Inc.",,Colliers International,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01138,CS-2781129,CompStak PDF Detail,CompStak Export - 05_27_2026 - Exp starting 8-1-27 over 100ksf (starting 2016)(3).pdf,2781129,2024-Q1,2024-03-01,2024-06-01,2029-05-31,,5y,Elogistics,,1170 Florence Columbus Road,Bordentown,NJ,Northern New Jersey,Manufacturing Burlington County,,Unmatched to 150K master building,,698500.0,286180,New Lease,13.25,,14.42,13.91,NNN,4.00% per year,2.0,,As-Is,,A,36',,105.0,2023.0,,39.58,,,,,,,,,26,2,CompStak PDF Detail / CompStak Export - 05_27_2026 - Exp starting 8-1-27 over 100ksf (starting 2016)(3).pdf; Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01139,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-138,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-138,2024 - Q1,2024-03-07,2024-03-13,2029-03-12,60.0,,Refresco Beverages U.S.,80-98 N Main St - Wharton Interstate Commerce Center,80-98 N Main St,Wharton,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,502403,Renewal,13.25,,,,NNN,3.25%,3.0,,,False,B,,,,,,,,Colliers International,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01143,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-142,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-142,2024 - Q1,2024-03-21,2024-06-01,2034-05-31,120.0,,Estée Lauder Companies,2013-2051 McCarter Hwy - Schiffenhaus Packaging,2013-2051 McCarter Hwy,Newark,NJ,Northern New Jersey,Newark,,Unmatched to 150K master building,,,81438,New Lease,22.5,,,,NNN,3.50%,3.0,5.0,,False,C,,,,,,,SEAGIS Property Group LP,Colliers International,,"CBRE, Inc.",,Retail,,,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01147,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-146,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-146,2024 - Q1,2024-03-25,2024-05-01,2031-04-30,84.0,,LBB Specialties,2301 Hunter Rd,2301 Hunter Rd,Bristol,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,158750,New Lease,13.0,,,,NNN,4.00%,3.0,5.0,,False,A,,,,,,,,Cushman & Wakefield,,,,"Life Sciences (Biotech, Pharmaceuticals, Medical Devices)",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01154,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-153,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-153,2024 - Q2,2024-04-04,2024-05-01,2031-09-30,89.0,,Mayrock Incorporated,1980 US Highway 1 - Building 1,1980 US Highway 1,North Brunswick,NJ,Northern New Jersey,Exit 9,,Unmatched to 150K master building,,,191481,New Lease,16.5,,,,NNN,3.75%,5.0,2.0,,False,C,,,,,,,,Cushman & Wakefield,,,,,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01157,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-156,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-156,2024 - Q2,2024-04-16,2024-08-16,2034-08-15,120.0,,Cibo Vita Inc.,11 Taft Rd - United Parcel Service,11 Taft Rd,Totowa,NJ,Northern New Jersey,Route 46/23/3,,Unmatched to 150K master building,,,284347,New Lease,14.0,,,,NNN,3.50%,0.0,,,False,B,,,,,,,,"Team Resources, Inc",,,,Retail,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01158,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-157,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-157,2024 - Q2,2024-04-22,2024-10-23,2034-10-22,120.0,,Veritiv,675 Main St - Bridge Point Belleville,675 Main St,Belleville,NJ,Northern New Jersey,Route 280/Suburban Essex,,Unmatched to 150K master building,,,226169,New Lease,20.5,,,,NNN,3.50%,3.0,,,False,B,,,,,,,Bridge Industrial,Jones Lang LaSalle,,,,Retail,3.5% annual increases. 6 months free rent. 10k office built out turnkey.,10k office built out turnkey.,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01159,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-158,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-158,2024 - Q2,2024-04-25,2024-08-25,2031-08-24,84.0,,S.P. Richards,336 New Albany Rd,336 New Albany Rd,Moorestown,NJ,Philadelphia,Burlington County,,Unmatched to 150K master building,,,110340,Renewal,11.5,,,,NNN,Rent Bump Percent = 4.00%/1y,1.0,1.17,,False,C,,,,,,,Ares Management,,,,,Retail,Term est.,,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01160,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-159,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-159,2024 - Q2,2024-05-01,2024-09-01,2031-10-31,86.0,,,590 Commerce Blvd - Pantone Inc,590 Commerce Blvd,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,78421,Renewal,17.0,,,,NNN,Rent Bump Percent = 3.50%/1y,2.0,,,False,B,,,,,,,Russo Development LLC,,,,,,"Renewal; 22â Clear; Â£15,000 SF 2-story office",2 Months Free; As-is,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01162,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-161,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-161,2024 - Q2,2024-05-01,2024-07-01,2034-11-30,125.0,,Red Bull,350 Starke Rd - Meadowlands Distribution Center 1,350 Starke Rd,Carlstadt,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,67461,New Lease,20.0,,,,NNN,Rent Bump Percent = 3.75%/1y,5.0,3.0,,False,A,,,,,,,,Cushman & Wakefield,,,,Retail,3.5% annual increases.,5 Months Free,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01163,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-162,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-162,2024 - Q2,2024-05-01,2024-06-01,2029-11-30,66.0,,Judge Organization Logistics,13 Manor Rd - General Foam Corp,13 Manor Rd,East Rutherford,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,202490,New Lease,16.25,,,,NNN,4.00%,6.0,0.0,,False,B,,,,,,,,,,,,,4% annual increases. 4 months free + 4 months at half rent.,4 months free + 4 months at half rent.,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01169,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-168,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-168,2024 - Q2,2024-06-01,2024-07-01,2034-12-31,126.0,,Royal Coffee,200 Maltese Dr - Precision Custom Coatings,200 Maltese Dr,Totowa,NJ,Northern New Jersey,Route 46/23/3,,Unmatched to 150K master building,,,202759,New Lease,17.15,,,,NNN,3.50%,5.0,0.0,,False,B,,,,,,,Blackstone Group,,,,,,3.5% annual increases. TruEsteem was at $17.28,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01171,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-170,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-170,2024 - Q2,2024-06-15,2024-09-01,2034-08-31,120.0,,"PepsiCo, Inc.",4145 Philadelphia Pike,4145 Philadelphia Pike,Claymont,,Philadelphia,New Castle County,,Unmatched to 150K master building,,,358848,New Lease,14.5,,,,NNN,3.75%,,,,False,A,,,,,,,,,,,,Retail,OPEX = $2.18,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01172,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-171,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-171,2024 - Q2,2024-06-17,2024-07-01,2031-08-31,86.0,,Hub Group Inc,24 Stauffer Industrial Park,24 Stauffer Industrial Park,Taylor,PA,Pennsylvania I-81/78 Corridor,Lackawanna County,,Unmatched to 150K master building,,,966573,New Lease,6.28,,,,NNN,Rent Schedule: Rent Bump Dollar = Rent Bump Percent = 3.00%/1y Rent Bump Year =,2.0,4.45,,False,C,,,,,,,Gladstone Commercial Corporation,Cushman & Wakefield,,,,Transportation,,,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01173,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-172,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-172,2024 - Q2,2024-06-21,2024-10-21,2029-10-20,60.0,,National Powersport Auctions,2578 Pearl Buck Rd,2578 Pearl Buck Rd,Bristol,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,112000,Renewal,11.0,,,,NNN,Rent Bump Percent = 4.00%/1y,0.0,0.0,,False,C,,,,,,,ASB Capital Management,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01174,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-173,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-173,2024 - Q2,2024-06-24,2024-07-01,2028-06-30,48.0,,UPS,1200 Valley Brook Ave,1200 Valley Brook Ave,Lyndhurst,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,186228,Renewal,19.0,,,,NNN,Rent Bump Percent = 3.75%/1y,0.0,,,False,B,,,,,,,Blackstone Group,,,,,Transportation,3.75% annual increases. Renewal.,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01175,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-174,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-174,2024 - Q2,2024-06-25,2024-10-25,2029-10-24,60.0,,RD Foods,19-05 Nevins Rd,19-05 Nevins Rd,Fair Lawn,NJ,Northern New Jersey,Bergen North,,Unmatched to 150K master building,,,150000,Renewal,15.25,,,,NNN,3.75%,3.0,0.0,,False,C,,,,,,,Faropoint,,,,,,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01176,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-175,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-175,2024 - Q2,2024-06-26,2024-10-26,2035-01-25,123.0,,"Restaurant Technologies, Inc.",870 Calcon Hook Rd - Alexander Court Three,870 Calcon Hook Rd,Sharon Hill,,Philadelphia,Delaware County,,Unmatched to 150K master building,,,53000,New Lease,10.5,,,,NNN,,3.0,0.0,,False,B,,,,,,,Henderson Group,,,,,Transportation,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01177,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-176,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-176,2024 - Q3,2024-07-01,2024-08-01,2031-07-31,84.0,,,100 Porete Ave,100 Porete Ave,North Arlington,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,326500,New Lease,9.0,,,,NNN,"Rent Schedule: 9.0/12 months, 11.6/12 months, 16.0/12 months, 16.64/12 months, 17.31/12 months, 18.0/12 months, 18.72/12 months Rent Bump Percent = 4.00%/1y",3.0,0.0,,False,B,,,,,,,Home Dynamix LLC,"CBRE, Inc.",,Newmark,,,"Supply One signed a 7-year lease for the entirety of the 326,500 SF property at 100 Porete Avenue in North Arlington.",,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01178,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-177,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-177,2024 - Q3,2024-07-01,2024-09-01,2029-12-31,64.0,,Veho Tech,4501 Richmond Street - Building 2,4501 Richmond Street,Philadelphia,,Philadelphia,Philadelphia County,,Unmatched to 150K master building,,,148611,New Lease,15.25,,,,NNN,3.75%,,3.0,,False,A,,,,,,,,,,,,Transportation,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01179,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-178,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-178,2024 - Q3,2024-07-01,2025-01-01,2032-06-30,90.0,,"Hologic, Inc.",700 Dusk Run Rd,700 Dusk Run Rd,Newark,,Philadelphia,New Castle County,,Unmatched to 150K master building,,,129124,New Lease,10.5,,,,NNN,4.00%,6.0,0.0,,False,A,,,,,,,,,,,,Healthcare,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01182,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-181,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-181,2024 - Q3,2024-07-08,2024-08-01,2030-02-28,67.0,,AJ Worldwide Services,20 Farinella Dr - Bridge Point East Hanover,20 Farinella Dr,East Hanover,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,113985,Expansion,16.75,,,,NNN,3.75%,7.0,7.5,,False,A,,,,,,,Bridge Industrial,,,,,,,,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01186,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-185,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-185,2024 - Q3,2024-07-23,2024-12-20,2028-06-19,42.0,,Smurfit Kappa,105 Commerce Dr,105 Commerce Dr,Aston,,Philadelphia,Delaware County,,Unmatched to 150K master building,,,50355,Renewal,10.0,,,,NNN,Rent Bump Percent = 4.00%/1y,0.0,0.0,,False,A,,,,,,,Blackstone Group,Flynn Company,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01188,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-187,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-187,2024 - Q3,2024-07-29,2025-02-01,2030-03-31,62.0,,CIRRO E-Commerce,1170 Florence Columbus Rd - Vanco,1170 Florence Columbus Rd,Bordentown,NJ,Philadelphia,Burlington County,,Unmatched to 150K master building,,,412320,New Lease,13.25,,,,NNN,Rent Bump Percent = 4.00%/1y,6.0,1.0,,False,C,,,,,,,NFI Industries,"CBRE, Inc.",,,,Transportation,New lease. Commences 2/1/2025.,TI: Minimal,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01189,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-188,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-188,2024 - Q3,2024-07-29,2024-08-01,2029-11-30,64.0,,Veho Tech,4501 Richmond Street - Building 2,4501 Richmond Street,Philadelphia,,Philadelphia,Philadelphia County,,Unmatched to 150K master building,,,148611,New Lease,15.25,,,,NNN,3.75%,,3.0,,False,A,,,,,,,Bridge Industrial,JLL,,KBC Advisors,,Transportation,"27 dock doors, 1,500 SF Spec office space, ESFR, LED motion activated; 25 F.C., Dock equipment: All dock doors fully equipped with seals, bumpers, lights and 35,000 lb. levelers, Power: 2,500 amp, 3-phase, 480V. eho, a technology company that has become one of the largest delivery platforms in America. Veho will occupy all of Building 1 in the newly developed two-building Bridge Point Philadelphia campus. Notably, this is the first Class A lease executed in the market in over a year. Barrett Stephan and Brian Hilger from KBC Advisors brokered the deal on behalf of Veho.",,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01190,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-189,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-189,2024 - Q3,2024-08-01,2024-12-01,2030-03-31,64.0,,Bllix,100 Performance Dr - Stateline Business Park,100 Performance Dr,Mahwah,NJ,Northern New Jersey,Bergen North,,Unmatched to 150K master building,,,136944,New Lease,17.25,,,,NNN,3.75%,4.0,1.0,,False,A,,,,,,,Blackstone Group,,,,,,,,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01193,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-192,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-192,2024 - Q3,2024-08-01,2024-09-01,2031-12-31,88.0,,Warshaw Supply,980 New Durham Rd - General Plumbing Supply,980 New Durham Rd,Edison,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,65169,New Lease,16.0,,,,NNN,3.75%,4.0,0.0,,False,B,,,,,,,Sitex Group,Cushman & Wakefield,,,,Unclassifiable,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01195,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-194,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-194,2024 - Q3,2024-08-01,2024-12-01,2034-11-30,120.0,,Coast Global,540 Pedricktown Rd,540 Pedricktown Rd,Swedesboro,NJ,Philadelphia,Gloucester County,,Unmatched to 150K master building,,,108000,Renewal,11.25,,,,NNN,,,,,False,C,,,,,,,Prologis,,,,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01200,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-199,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-199,2024 - Q3,2024-08-15,2024-12-15,2029-12-14,60.0,,Green Distribution,565 Windsor Dr,565 Windsor Dr,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,100000,Renewal,16.25,,,,NNN,4.00%,0.0,,,False,B,,,,,,,,,,,,Transportation,"Renewal; 22' Clear; Landlord to upgrade sprinkler density in 25,000 SF",,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01205,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-204,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-204,2024 - Q3,2024-08-30,2024-09-01,2034-08-31,120.0,,Marmon Wire & Cable,107-109 5th St,107-109 5th St,Saddle Brook,NJ,Northern New Jersey,Bergen Central,,Unmatched to 150K master building,,,101633,Renewal,10.0,,,,NNN,4.00%,0.0,0.0,,False,C,,,,,,,,,,,,Retail,,,10,2,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01207,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-207,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-207,2024 - Q3,2024-09-01,2024-09-01,2031-09-30,85.0,,Transtec,45 Runway Rd - BC-11,45 Runway Rd,Levittown,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,60000,Renewal,11.55,,,,NNN,4.00%,1.0,0.0,,False,B,,,,,,,Greek Development,,,,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01209,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-209,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-209,2024 - Q3,2024-09-01,2025-02-01,2032-01-31,84.0,,Grimco Inc,4 McFadden Rd - Bldg A,4 McFadden Rd,Palmer Township,PA,Pennsylvania I-81/78 Corridor,Northampton County,,Unmatched to 150K master building,,,144384,Renewal,11.3,,,,NNN,4.00%,1.0,0.71,,False,A,,,,,,,,,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01210,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-210,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-210,2024 - Q3,2024-09-01,2025-01-01,2031-12-31,84.0,,Gentell,180 Rittenhouse Cir,180 Rittenhouse Cir,Bristol,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,53696,Renewal,10.71,,,,NNN,Rent Bump Percent = 3.50%/1y,0.0,0.0,,False,B,,,,,,,Industrial Investments,,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
